band,GALEX_FUV
24.9937515621,7.51022e-24
24.9968753906,5.47286e-23
25.0,8.4425e-23
25.0031253907,9.00286e-23
25.0062515629,7.48132e-23
25.0093785169,5.27805e-23
25.0125062531,3.2207e-23
25.0156347717,1.80215e-23
25.0187640731,1.02056e-23
25.0218941574,7.17755e-24
25.025025025,6.68834e-24
25.0281566763,7.80311e-24
25.0312891114,1.06364e-23
25.0344223307,1.70206e-24
25.0375563345,2.44884e-23
25.0406911231,7.47317e-23
25.0438266967,1.55128e-22
25.0469630557,2.66193e-22
25.0501002004,3.90637e-22
25.053238131,4.86576e-22
25.0563768479,4.95347e-22
25.0595163513,3.82299e-22
25.0626566416,1.48226e-22
25.065797719,1.5081e-22
25.0689395839,1.45522e-22
25.0720822364,1.33576e-22
25.075225677,1.16546e-22
25.078369906,9.66945e-23
25.0815149235,7.51145e-23
25.08466073,5.47339e-23
25.0878073256,3.70876e-23
25.0909547108,2.38748e-23
25.0941028858,1.47921e-23
25.0972518509,9.15067e-24
25.1004016064,5.6335e-24
25.1035521526,3.4194e-23
25.1067034898,3.86034e-23
25.1098556183,2.1401e-23
25.1130085384,1.64042e-24
25.1161622504,1.03488e-23
25.1193167546,5.81541e-23
25.1224720512,1.26015e-22
25.1256281407,1.86891e-22
25.1287850232,2.15283e-22
25.1319426992,2.07814e-22
25.1351011688,1.69331e-22
25.1382604324,1.12204e-22
25.1414204903,5.43804e-23
25.1445813427,1.01605e-23
25.1477429901,8.0524e-24
25.1509054326,2.87289e-24
25.1540686706,1.25645e-23
25.1572327044,2.44337e-23
25.1603975343,2.44599e-23
25.1635631605,1.37951e-23
25.1667295835,8.44925e-25
25.1698968034,9.02766e-24
25.1730648206,7.59223e-24
25.1762336354,5.84113e-24
25.1794032481,3.55059e-24
25.182573659,1.39597e-24
25.1857448684,1.1308e-25
25.1889168766,9.85972e-26
25.1920896838,3.79117e-26
25.1952632905,4.14296e-26
25.1984376969,6.48133e-26
25.2016129032,1.2086e-25
25.2047889099,4.54405e-25
25.2079657172,9.7991e-25
25.2111433253,1.64582e-24
25.2143217347,1.30595e-24
25.2175009457,6.40478e-25
25.2206809584,5.08243e-25
25.2238617732,2.36567e-24
25.2270433905,6.41128e-24
25.2302258105,6.06413e-24
25.2334090336,5.34759e-24
25.2365930599,1.8122e-24
25.23977789,3.97553e-24
25.2429635239,7.74702e-24
25.2461499621,1.06723e-23
25.2493372049,1.27857e-23
25.2525252525,2.63284e-24
25.2557141053,7.88201e-24
25.2589037636,1.20186e-23
25.2620942276,3.16517e-23
25.2652854977,4.2899e-23
25.2684775742,5.09979e-23
25.2716704574,5.34216e-23
25.2748641476,4.92656e-23
25.2780586451,3.82091e-23
25.2812539502,2.40066e-23
25.2844500632,9.77467e-24
25.2876469844,1.36014e-24
25.2908447142,6.52127e-24
25.2940432528,4.97862e-24
25.2972426006,3.66428e-24
25.3004427577,2.64753e-24
25.3036437247,1.88152e-24
25.3068455017,1.31533e-24
25.3100480891,8.70709e-25
25.3132514872,2.45076e-25
25.3164556962,1.40312e-25
25.3196607165,3.38694e-25
25.3228665485,5.4791e-25
25.3260731924,6.68731e-25
25.3292806484,7.01592e-25
25.332488917,6.52967e-25
25.3356979985,5.47023e-25
25.3389078931,4.06857e-25
25.3421186011,1.43604e-24
25.3453301229,7.92183e-25
25.3485424588,1.645e-26
25.3517556091,8.91811e-27
25.354969574,3.60582e-27
25.358184354,1.21961e-28
25.3613999493,1.1909e-25
25.3646163602,2.06527e-25
25.367833587,2.99643e-25
25.3710516301,2.38864e-23
25.3742704897,5.99127e-23
25.3774901662,9.65194e-23
25.3807106599,1.16403e-22
25.3839319711,8.9183e-22
25.3871541,2.13489e-21
25.3903770471,3.54849e-21
25.3936008126,4.68313e-21
25.3968253968,5.23182e-21
25.4000508001,5.07847e-21
25.4032770227,4.55119e-21
25.406504065,3.91093e-21
25.4097319273,3.35105e-21
25.4129606099,2.84544e-21
25.4161901131,2.34304e-21
25.4194204372,2.0309e-21
25.4226515826,1.98136e-21
25.4258835495,2.08956e-21
25.4291163382,2.15627e-21
25.4323499491,2.01013e-21
25.4355843826,1.50454e-21
25.4388196388,7.41872e-22
25.4420557181,1.11996e-22
25.4452926209,5.86795e-22
25.4485303474,4.75454e-22
25.4517688979,3.71595e-22
25.4550082729,2.91343e-22
25.4582484725,2.32577e-22
25.4614894971,1.90031e-22
25.4647313471,1.55e-22
25.4679740227,1.29947e-22
25.4712175242,1.12029e-22
25.474461852,9.6861e-23
25.4777070064,7.44627e-23
25.4809529876,3.82691e-23
25.4841997961,6.19714e-22
25.4874474321,1.21862e-21
25.490695896,1.72147e-21
25.493945188,2.1306e-21
25.4971953085,2.46667e-21
25.5004462578,2.81881e-21
25.5036980362,3.25898e-21
25.5069506441,3.77353e-21
25.5102040816,4.24137e-21
25.5134583493,4.39818e-21
25.5167134473,4.08349e-21
25.519969376,3.14197e-21
25.5232261358,1.77868e-21
25.5264837269,5.57737e-22
25.5297421496,7.35729e-23
25.5330014043,1.19269e-23
25.5362614913,1.76156e-23
25.5395224109,1.73354e-23
25.5427841635,1.2927e-23
25.5460467493,6.43286e-24
25.5493101686,4.91817e-23
25.5525744219,9.02653e-23
25.5558395093,1.32352e-22
25.5591054313,1.82226e-22
25.5623721881,2.46114e-22
25.5656397801,2.44657e-22
25.5689082076,4.21908e-22
25.5721774709,1.37035e-21
25.5754475703,2.53995e-21
25.5787185062,3.85603e-21
25.5819902788,5.36183e-21
25.5852628886,7.02773e-21
25.5885363357,8.64079e-21
25.5918106206,9.79796e-21
25.5950857435,1.01926e-20
25.5983617049,9.89797e-21
25.6016385049,8.8376e-21
25.6049161439,7.54225e-21
25.6081946223,6.29564e-21
25.6114739403,5.26344e-21
25.6147540984,4.81267e-21
25.6180350967,5.10117e-21
25.6213169357,6.33495e-21
25.6245996156,8.38232e-21
25.6278831369,1.09549e-20
25.6311674997,1.31919e-20
25.6344527044,1.42653e-20
25.6377387514,1.36176e-20
25.641025641,1.1672e-20
25.6443133735,9.29879e-21
25.6476019492,6.99138e-21
25.6508913685,5.26364e-21
25.6541816316,4.29122e-21
25.6574727389,3.82716e-21
25.6607646908,3.7406e-21
25.6640574875,3.86177e-21
25.6673511294,4.03629e-21
25.6706456167,3.97186e-21
25.6739409499,3.47926e-21
25.6772371293,2.47904e-21
25.6805341551,1.09629e-21
25.6838320277,4.64765e-22
25.6871307475,1.16233e-21
25.6904303147,1.14221e-21
25.6937307297,1.08422e-21
25.6970319928,9.9466e-22
25.7003341043,8.76805e-22
25.7036370646,7.31617e-22
25.706940874,5.84587e-22
25.7102455328,4.46117e-22
25.7135510414,3.34451e-22
25.7168574,2.53998e-22
25.7201646091,2.06117e-22
25.7234726688,1.7668e-22
25.7267815796,1.56973e-22
25.7300913418,1.38455e-22
25.7334019557,1.14791e-22
25.7367134217,8.46558e-23
25.74002574,5.30207e-23
25.7433389111,2.55325e-23
25.7466529351,6.57134e-24
25.7499678125,1.02487e-25
25.7532835437,5.65545e-24
25.7566001288,1.15528e-22
25.7599175683,3.88902e-22
25.7632358624,7.39375e-22
25.7665550116,9.15268e-22
25.7698750161,6.43612e-22
25.7731958763,5.15873e-23
25.7765175925,6.91748e-22
25.779840165,6.41344e-22
25.7831635942,5.5617e-22
25.7864878804,4.50813e-22
25.7898130239,3.48572e-22
25.793139025,1.21143e-21
25.7964658842,1.81377e-21
25.7997936017,2.1679e-21
25.8031221778,2.39075e-21
25.8064516129,2.59097e-21
25.8097819073,2.72012e-21
25.8131130614,2.7507e-21
25.8164450755,2.59193e-21
25.8197779499,2.19654e-21
25.823111685,1.67851e-21
25.826446281,1.16835e-21
25.8297817383,7.78155e-22
25.8331180573,6.14337e-22
25.8364552383,7.86048e-22
25.8397932817,1.27934e-21
25.8431321876,1.99885e-21
25.8464719566,2.79471e-21
25.8498125889,3.37987e-21
25.8531540848,3.53933e-21
25.8564964447,3.31367e-21
25.859839669,2.87846e-21
25.8631837579,2.44064e-21
25.8665287118,2.02367e-21
25.8698745311,1.62541e-21
25.873221216,1.1738e-21
25.876568767,7.25984e-22
25.8799171843,5.42136e-22
25.8832664682,1.03905e-21
25.8866166192,2.60053e-21
25.8899676375,4.91878e-21
25.8933195236,7.37597e-21
25.8966722776,9.28981e-21
25.9000259,1.02489e-20
25.9033803911,1.01519e-20
25.9067357513,9.16068e-21
25.9100919808,7.52248e-21
25.9134490801,5.49022e-21
25.9168070494,3.39306e-21
25.9201658891,1.65494e-21
25.9235255995,4.42327e-22
25.926886181,1.90264e-22
25.9302476339,1.87813e-22
25.9336099585,4.91215e-22
25.9369731552,1.84042e-21
25.9403372244,3.61975e-21
25.9437021663,5.38833e-21
25.9470679813,6.72829e-21
25.9504346698,7.38721e-21
25.953802232,7.20964e-21
25.9571706684,6.58489e-21
25.9605399792,5.76947e-21
25.9639101649,4.87711e-21
25.9672812257,4.01279e-21
25.9706531619,3.20029e-21
25.974025974,2.49996e-21
25.9773996623,1.93475e-21
25.9807742271,1.51636e-21
25.9841496687,1.25623e-21
25.9875259875,1.20897e-21
25.9909031839,1.35926e-21
25.9942812581,1.65928e-21
25.9976602106,2.05102e-21
26.0010400416,2.38553e-21
26.0044207515,2.58964e-21
26.0078023407,2.53565e-21
26.0111848095,2.35453e-21
26.0145681582,2.08896e-21
26.0179523871,1.72018e-21
26.0213374967,1.28872e-21
26.0247234873,8.38714e-22
26.0281103592,4.44297e-22
26.0314981127,1.74873e-22
26.0348867482,3.22995e-23
26.0382762661,2.97278e-24
26.0416666667,6.61219e-23
26.0450579503,2.3983e-22
26.0484501172,4.84253e-22
26.0518431679,7.08612e-22
26.0552371027,8.05205e-22
26.0586319218,7.25197e-22
26.0620276257,5.24105e-22
26.0654242148,3.0205e-22
26.0688216893,2.20088e-22
26.0722200495,5.21709e-22
26.075619296,1.42724e-21
26.0790194289,2.94412e-21
26.0824204486,4.76578e-21
26.0858223555,6.39099e-21
26.08922515,7.01348e-21
26.0926288324,6.49242e-21
26.0960334029,5.18602e-21
26.0994388621,3.76527e-21
26.1028452101,2.71775e-21
26.1062524475,2.21386e-21
26.1096605744,2.19344e-21
26.1130695913,2.37553e-21
26.1164794986,2.54946e-21
26.1198902965,2.52528e-21
26.1233019854,2.22068e-21
26.1267145656,1.71637e-21
26.1301280376,1.21994e-21
26.1335424017,8.24732e-22
26.1369576581,6.12594e-22
26.1403738073,7.85469e-22
26.1437908497,1.63477e-21
26.1472087855,3.39893e-21
26.1506276151,6.24814e-21
26.1540473388,1.01777e-20
26.1574679571,1.50488e-20
26.1608894702,2.03842e-20
26.1643118786,2.46948e-20
26.1677351825,2.60515e-20
26.1711593824,2.30099e-20
26.1745844785,1.53069e-20
26.1780104712,6.25845e-21
26.1814373609,2.56934e-22
26.1848651479,1.61984e-22
26.1882938327,5.10183e-23
26.1917234154,3.63054e-23
26.1951538965,4.72221e-23
26.1985852764,4.87191e-23
26.2020175554,5.27091e-23
26.2054507338,5.7834e-23
26.208884812,6.35066e-23
26.2123197903,2.59151e-22
26.2157556692,5.03899e-23
26.2191924489,6.34302e-22
26.2226301298,1.73919e-21
26.2260687123,3.15579e-21
26.2295081967,4.68123e-21
26.2329485834,5.97503e-21
26.2363898728,6.71608e-21
26.2398320651,6.8326e-21
26.2432751607,6.3519e-21
26.2467191601,5.46085e-21
26.2501640635,4.25511e-21
26.2536098714,2.73834e-21
26.257056584,9.0749e-22
26.2605042017,8.85514e-22
26.2639527249,8.54419e-22
26.2674021539,8.22599e-22
26.2708524892,7.79802e-22
26.274303731,7.33659e-22
26.2777558796,6.83848e-22
26.2812089356,6.37542e-22
26.2846628992,5.92008e-22
26.2881177708,5.62682e-22
26.2915735507,5.43287e-22
26.2950302393,5.50077e-22
26.2984878369,5.76688e-22
26.301946344,3.83455e-21
26.3054057609,7.34386e-21
26.3088660879,1.05248e-20
26.3123273254,1.26815e-20
26.3157894737,1.34416e-20
26.3192525332,1.29296e-20
26.3227165043,1.11572e-20
26.3261813874,8.40728e-21
26.3296471827,4.60331e-21
26.3331138907,1.52272e-22
26.3365815117,8.53741e-22
26.3400500461,1.53226e-21
26.3435194942,2.12287e-21
26.3469898564,2.58306e-21
26.3504611331,2.90192e-21
26.3539333245,3.0359e-21
26.3574064312,8.31084e-23
26.3608804534,2.78074e-21
26.3643553915,4.4639e-21
26.3678312459,4.83045e-21
26.3713080169,4.21715e-21
26.3747857049,3.18696e-21
26.3782643102,2.17497e-21
26.3817438333,1.52986e-21
26.3852242744,1.41015e-21
26.388705634,1.70002e-21
26.3921879124,2.11693e-21
26.3956711099,2.42251e-21
26.399155227,2.49225e-21
26.402640264,2.33936e-21
26.4061262213,2.02209e-21
26.4096130992,1.6689e-21
26.413100898,1.33342e-21
26.4165896183,1.08668e-21
26.4200792602,8.98713e-22
26.4235698243,6.9562e-22
26.4270613108,4.41287e-22
26.4305537201,1.9675e-22
26.4340470526,1.02684e-22
26.4375413087,2.90271e-22
26.4410364886,5.58791e-22
26.4445325929,1.61754e-22
26.4480296218,3.30825e-22
26.4515275757,5.58049e-22
26.455026455,7.98576e-22
26.4585262601,9.95715e-22
26.4620269913,1.12228e-21
26.4655286489,1.16044e-21
26.4690312335,1.11298e-21
26.4725347452,9.92024e-22
26.4760391845,8.29043e-22
26.4795445518,2.81258e-21
26.4830508475,3.57596e-21
26.4865580718,3.51958e-21
26.4900662252,3.12817e-21
26.493575308,2.79411e-21
26.4970853206,2.59207e-21
26.5005962634,2.58996e-21
26.5041081368,2.82291e-21
26.507620941,3.37238e-21
26.5111346766,4.29164e-21
26.5146493438,5.58766e-21
26.518164943,7.20558e-21
26.5216814746,8.86543e-21
26.525198939,1.00578e-20
26.5287173365,1.02348e-20
26.5322366676,9.2334e-21
26.5357569325,7.70312e-21
26.5392781316,6.47573e-21
26.5428002654,6.39084e-21
26.5463233342,7.32089e-21
26.5498473384,8.1797e-21
26.5533722783,8.60883e-21
26.5568981543,8.94038e-21
26.5604249668,1.01217e-20
26.5639527162,1.31664e-20
26.5674814028,1.81572e-20
26.571011027,2.52499e-20
26.5745415892,3.31728e-20
26.5780730897,4.0365e-20
26.581605529,4.43437e-20
26.5851389074,4.45236e-20
26.5886732252,4.05506e-20
26.5922084829,3.30786e-20
26.5957446809,2.41015e-20
26.5992818194,1.55397e-20
26.6028198989,9.00358e-21
26.6063589198,4.67976e-21
26.6098988824,2.36484e-21
26.6134397871,1.37651e-21
26.6169816343,1.07345e-21
26.6205244243,9.49144e-22
26.6240681576,7.27957e-22
26.6276128345,3.62075e-22
26.6311584554,2.53345e-23
26.6347050206,2.17917e-22
26.6382525306,1.34265e-22
26.6418009857,4.26258e-23
26.6453503864,1.65677e-22
26.6489007328,1.42531e-22
26.6524520256,1.84379e-22
26.656004265,6.77407e-22
26.6595574513,1.99106e-21
26.6631115851,4.23974e-21
26.6666666667,7.24399e-21
26.6702226964,1.03958e-20
26.6737796746,1.30549e-20
26.6773376017,1.5165e-20
26.6808964781,1.67131e-20
26.6844563042,1.8051e-20
26.6880170803,1.95226e-20
26.6915788069,2.09637e-20
26.6951414842,2.20733e-20
26.6987051128,2.23581e-20
26.7022696929,2.16014e-20
26.705835225,1.92474e-20
26.7094017094,1.56259e-20
26.7129691465,1.11373e-20
26.7165375367,6.74018e-21
26.7201068804,3.19635e-21
26.723677178,9.7178e-22
26.7272484298,2.28524e-23
26.7308206362,3.05632e-23
26.7343937976,3.80175e-22
26.7379679144,9.42646e-22
26.741542987,1.5403e-21
26.7451190158,2.1034e-21
26.7486960011,2.6724e-21
26.7522739433,3.32107e-21
26.7558528428,4.15507e-21
26.7594327,5.15962e-21
26.7630135153,6.23948e-21
26.7665952891,7.22944e-21
26.7701780217,8.05047e-21
26.7737617135,8.95872e-21
26.777346365,1.01188e-20
26.7809319764,1.1893e-20
26.7845185483,1.37851e-20
26.7881060809,1.56828e-20
26.7916945747,1.70292e-20
26.79528403,1.71764e-20
26.7988744473,1.6094e-20
26.8024658269,1.39426e-20
26.8060581691,1.12196e-20
26.8096514745,8.56016e-21
26.8132457434,6.37039e-21
26.8168409761,4.58575e-21
26.8204371731,3.10988e-21
26.8240343348,1.66809e-21
26.8276324614,1.15631e-22
26.8312315535,2.61784e-22
26.8348316114,4.15754e-22
26.8384326355,5.73472e-22
26.8420346262,7.32975e-22
26.8456375839,9.05596e-22
26.8492415089,1.09115e-21
26.8528464017,1.29776e-21
26.8564522627,1.52179e-21
26.8600590921,5.24255e-22
26.8636668905,1.99844e-21
26.8672756582,4.71935e-21
26.8708853957,7.35004e-21
26.8744961032,9.49953e-21
26.8781077812,1.09874e-20
26.8817204301,1.14389e-20
26.8853340503,1.10914e-20
26.8889486421,9.97296e-21
26.892564206,8.36396e-21
26.8961807423,6.66181e-21
26.8997982515,5.08288e-21
26.9034167339,4.07084e-21
26.90703619,3.39709e-21
26.91065662,3.07299e-21
26.9142780245,2.94604e-21
26.9179004038,3.15363e-21
26.9215237582,3.97901e-21
26.9251480883,5.69023e-21
26.9287733944,8.52363e-21
26.9323996768,1.28021e-20
26.936026936,1.84922e-20
26.9396551724,2.58887e-20
26.9432843864,3.37374e-20
26.9469145783,4.05132e-20
26.9505457486,4.35751e-20
26.9541778976,4.04709e-20
26.9578110257,3.11348e-20
26.9614451335,1.80068e-20
26.9650802211,5.64642e-21
26.9687162891,3.12268e-21
26.9723533378,4.02273e-21
26.9759913677,3.5507e-21
26.9796303791,3.39654e-21
26.9832703724,3.41803e-21
26.986911348,3.52213e-21
26.9905533063,3.59542e-21
26.9941962478,9.10006e-22
26.9978401728,3.29808e-21
27.0014850817,6.49687e-21
27.0051309749,8.05347e-21
27.0087778528,7.78195e-21
27.0124257158,6.36501e-21
27.0160745644,4.5395e-21
27.0197243988,3.02961e-21
27.0233752196,2.07861e-21
27.027027027,1.62581e-21
27.0306798216,1.59981e-21
27.0343336037,2.0779e-21
27.0379883737,3.18258e-21
27.041644132,5.08482e-21
27.045300879,7.71657e-21
27.0489586151,1.05964e-20
27.0526173407,1.28043e-20
27.0562770563,1.37841e-20
27.0599377621,1.32235e-20
27.0635994587,1.1431e-20
27.0672621464,8.66807e-21
27.0709258257,5.71533e-21
27.0745904968,3.35274e-21
27.0782561603,1.92656e-21
27.0819228165,1.36166e-21
27.0855904659,1.42906e-21
27.0892591088,1.83223e-21
27.0929287456,2.19159e-21
27.0965993768,2.32408e-21
27.1002710027,2.18703e-21
27.1039436238,1.97941e-21
27.1076172404,2.02341e-21
27.1112918531,2.42552e-21
27.114967462,3.12267e-21
27.1186440678,3.88824e-21
27.1223216707,4.48651e-21
27.1260002713,4.68918e-21
27.1296798698,4.70979e-21
27.1333604667,4.80758e-21
27.1370420624,5.21569e-21
27.1407246573,6.16756e-21
27.1444082519,7.82417e-21
27.1480928465,1.00097e-20
27.1517784415,1.21951e-20
27.1554650373,1.37245e-20
27.1591526344,1.35374e-20
27.1628412332,1.12042e-20
27.166530834,7.18352e-21
27.1702214373,2.86903e-21
27.1739130435,6.55535e-22
27.1776056529,1.93536e-21
27.1812992661,1.49863e-21
27.1849938834,1.10778e-21
27.1886895052,7.5967e-22
27.1923861319,3.18608e-21
27.1960837639,5.71308e-21
27.1997824017,8.3937e-21
27.2034820457,1.12293e-20
27.2071826962,1.44032e-20
27.2108843537,1.75449e-20
27.2145870186,2.0143e-20
27.2182906913,2.18808e-20
27.2219953723,2.24017e-20
27.2257010618,2.21507e-20
27.2294077604,2.08839e-20
27.2331154684,1.94298e-20
27.2368241863,1.78076e-20
27.2405339145,1.62495e-20
27.2442446533,1.49781e-20
27.2479564033,1.44022e-20
27.2516691647,1.43327e-20
27.2553829381,1.47929e-20
27.2590977239,1.56929e-20
27.2628135224,1.6594e-20
27.266530334,1.74982e-20
27.2702481593,1.86775e-20
27.2739669985,2.11817e-20
27.2776868522,2.57301e-20
27.2814077206,3.16042e-20
27.2851296044,3.79201e-20
27.2888525038,4.36544e-20
27.2925764192,4.68312e-20
27.2963013512,4.73407e-20
27.3000273,4.51102e-20
27.3037542662,4.12137e-20
27.3074822501,3.64903e-20
27.3112112522,3.10929e-20
27.3149412729,2.60154e-20
27.3186723125,2.14145e-20
27.3224043716,1.77655e-20
27.3261374505,1.53402e-20
27.3298715496,1.5225e-20
27.3336066694,1.75386e-20
27.3373428103,2.18285e-20
27.3410799727,2.7821e-20
27.344818157,3.45812e-20
27.3485573636,4.08658e-20
27.352297593,4.56976e-20
27.3560388456,4.84055e-20
27.3597811218,4.87726e-20
27.3635244219,4.6417e-20
27.3672687466,4.17029e-20
27.3710140961,3.57635e-20
27.3747604708,2.98731e-20
27.3785078713,2.49561e-20
27.3822562979,2.16649e-20
27.3860057511,1.9976e-20
27.3897562312,1.9937e-20
27.3935077387,2.08797e-20
27.397260274,2.24215e-20
27.4010138375,2.395e-20
27.4047684297,2.50159e-20
27.408524051,2.54745e-20
27.4122807018,2.5178e-20
27.4160383825,2.40207e-20
27.4197970935,2.19785e-20
27.4235568353,1.94405e-20
27.4273176083,1.63813e-20
27.431079413,1.37203e-20
27.4348422497,1.16843e-20
27.4386061188,1.0773e-20
27.4423710209,1.10706e-20
27.4461369562,1.27295e-20
27.4499039253,1.54685e-20
27.4536719286,1.87712e-20
27.4574409665,2.23584e-20
27.4612110394,2.54949e-20
27.4649821478,2.71317e-20
27.468754292,2.68965e-20
27.4725274725,2.50197e-20
27.4763016898,2.14143e-20
27.4800769442,1.67427e-20
27.4838532362,1.16617e-20
27.4876305662,7.07793e-21
27.4914089347,3.55026e-21
27.495188342,1.1578e-21
27.4989687887,1.58057e-22
27.502750275,4.50865e-22
27.5065328015,8.40375e-23
27.5103163686,1.4221e-21
27.5141009768,3.38551e-21
27.5178866263,5.61819e-21
27.5216733177,7.67976e-21
27.5254610515,9.21953e-21
27.5292498279,1.02945e-20
27.5330396476,1.04619e-20
27.5368305108,1.01459e-20
27.5406224181,9.37693e-21
27.5444153698,8.42289e-21
27.5482093664,7.69584e-21
27.5520044083,7.31345e-21
27.555800496,7.62274e-21
27.5595976299,8.84143e-21
27.5633958104,1.07857e-20
27.5671950379,1.30262e-20
27.5709953129,1.54765e-20
27.5747966359,1.7643e-20
27.5785990072,1.90852e-20
27.5824024273,1.97002e-20
27.5862068966,1.98355e-20
27.5900124155,1.94595e-20
27.5938189845,1.83865e-20
27.5976266041,1.67296e-20
27.6014352746,1.39749e-20
27.6052449965,1.03878e-20
27.6090557703,6.85912e-21
27.6128675963,4.87357e-21
27.616680475,5.684e-21
27.6204944068,8.86845e-21
27.6243093923,1.31415e-20
27.6281254317,1.72056e-20
27.6319425256,2.00489e-20
27.6357606743,2.07888e-20
27.6395798784,2.01686e-20
27.6434001382,1.81973e-20
27.6472214542,1.57066e-20
27.6510438269,1.33213e-20
27.6548672566,1.12642e-20
27.6586917439,9.51827e-21
27.6625172891,7.96049e-21
27.6663438927,6.50681e-21
27.6701715551,5.16275e-21
27.6740002767,4.06796e-21
27.6778300581,3.26505e-21
27.6816608997,2.7927e-21
27.6854928018,2.6514e-21
27.6893257649,2.89045e-21
27.6931597895,3.5343e-21
27.6969948761,4.6029e-21
27.7008310249,5.98602e-21
27.7046682366,7.53698e-21
27.7085065115,8.93833e-21
27.7123458501,9.93622e-21
27.7161862528,1.03511e-20
27.72002772,1.03473e-20
27.7238702523,1.01815e-20
27.72771385,1.00051e-20
27.7315585136,9.9052e-21
27.7354042435,1.00439e-20
27.7392510402,1.03243e-20
27.7430989041,1.07819e-20
27.7469478357,1.14326e-20
27.7507978354,1.23098e-20
27.7546489037,1.33007e-20
27.7585010409,1.42761e-20
27.7623542476,1.54317e-20
27.7662085242,1.66584e-20
27.7700638711,1.80554e-20
27.7739202888,1.95401e-20
27.7777777778,2.11273e-20
27.7816363384,2.25333e-20
27.7854959711,2.41538e-20
27.7893566764,2.58451e-20
27.7932184547,2.79083e-20
27.7970813065,2.96569e-20
27.8009452321,3.12637e-20
27.8048102322,3.21721e-20
27.808676307,3.1611e-20
27.8125434571,2.97981e-20
27.8164116829,2.71744e-20
27.8202809848,2.44728e-20
27.8241513634,2.21318e-20
27.828022819,2.07082e-20
27.8318953521,1.98506e-20
27.8357689631,1.94129e-20
27.8396436526,1.90765e-20
27.8435194209,1.87183e-20
27.8473962684,1.8083e-20
27.8512741958,1.7106e-20
27.8551532033,1.59631e-20
27.8590332915,1.4582e-20
27.8629144609,1.32473e-20
27.8667967117,1.21941e-20
27.8706800446,1.14791e-20
27.8745644599,1.09834e-20
27.8784499582,1.07618e-20
27.8823365398,1.07483e-20
27.8862242052,1.10589e-20
27.890112955,1.17758e-20
27.8940027894,1.27239e-20
27.897893709,1.38937e-20
27.9017857143,1.47978e-20
27.9056788056,1.52646e-20
27.9095729835,1.49395e-20
27.9134682484,1.40946e-20
27.9173646008,1.296e-20
27.921262041,1.17758e-20
27.9251605697,1.0902e-20
27.9290601871,1.03801e-20
27.9329608939,1.01966e-20
27.9368626903,9.99034e-21
27.940765577,9.67995e-21
27.9446695543,9.28171e-21
27.9485746227,8.65192e-21
27.9524807827,7.85172e-21
27.9563880347,6.99683e-21
27.9602963791,6.35243e-21
27.9642058166,5.95725e-21
27.9681163474,6.02919e-21
27.972027972,6.69986e-21
27.975940691,8.04394e-21
27.9798545048,1.006e-20
27.9837694137,1.26598e-20
27.9876854184,1.57792e-20
27.9916025192,1.88036e-20
27.9955207167,2.15883e-20
27.9994400112,2.35284e-20
28.0033604032,2.44707e-20
28.0072818933,2.43723e-20
28.0112044818,2.35125e-20
28.0151281692,2.22331e-20
28.019052956,2.05768e-20
28.0229788427,1.89708e-20
28.0269058296,1.72622e-20
28.0308339173,1.515e-20
28.0347631063,1.28142e-20
28.0386933969,1.02813e-20
28.0426247897,7.93268e-21
28.0465572851,5.98889e-21
28.0504908836,4.52573e-21
28.0544255856,3.52282e-21
28.0583613917,2.89326e-21
28.0622983022,2.58991e-21
28.0662363177,2.64391e-21
28.0701754386,2.98802e-21
28.0741156654,3.54565e-21
28.0780569985,4.2176e-21
28.0819994384,4.94303e-21
28.0859429855,5.67103e-21
28.0898876404,6.35765e-21
28.0938334036,7.077e-21
28.0977802754,8.03882e-21
28.1017282563,9.41877e-21
28.1056773468,1.15752e-20
28.1096275474,1.43189e-20
28.1135788586,1.72882e-20
28.1175312808,2.03921e-20
28.1214848144,2.31759e-20
28.12543946,2.5673e-20
28.129395218,2.74792e-20
28.1333520889,2.83815e-20
28.1373100732,2.92079e-20
28.1412691712,2.93111e-20
28.1452293836,2.91007e-20
28.1491907108,2.8789e-20
28.1531531532,2.85722e-20
28.1571167112,2.85339e-20
28.1610813855,2.89139e-20
28.1650471765,2.97724e-20
28.1690140845,3.09079e-20
28.1729821102,3.1594e-20
28.1769512539,3.1795e-20
28.1809215161,3.11251e-20
28.1848928974,2.94995e-20
28.1888653982,2.72271e-20
28.1928390189,2.47497e-20
28.19681376,2.25089e-20
28.2007896221,2.06175e-20
28.2047666056,1.94846e-20
28.2087447109,1.89249e-20
28.2127239385,1.90432e-20
28.2167042889,1.99022e-20
28.2206857627,2.13211e-20
28.2246683601,2.34362e-20
28.2286520819,2.59342e-20
28.2326369283,2.82449e-20
28.2366228999,2.97124e-20
28.2406099972,2.98819e-20
28.2445982206,2.86154e-20
28.2485875706,2.61477e-20
28.2525780477,2.3536e-20
28.2565696524,2.11074e-20
28.2605623852,1.96402e-20
28.2645562465,1.93976e-20
28.2685512367,2.04094e-20
28.2725473565,2.24779e-20
28.2765446062,2.53084e-20
28.2805429864,2.86188e-20
28.2845424975,3.16851e-20
28.28854314,3.42739e-20
28.2925449144,3.60927e-20
28.2965478212,3.65376e-20
28.3005518608,3.56588e-20
28.3045570337,3.29878e-20
28.3085633404,2.90438e-20
28.3125707814,2.46332e-20
